COD_PAR;COD_PAR_INV;TALHAO;MATGEN;PARCELA;LEVANTAMENTO;ANO;IDADE;DAP;DENSIDADE;AREABASAL;ALTURA;ALTURADOMINANTE;VOLUMECOMERCIAL;VOLUMETOTAL;S2;S1;PR;Classe Idade;NMED;SEQMED;NV;VC/VT;
90113-27-99_17;90113-27-99_17_IFC 2013;90113-27-99;Pinus taeda;17;IFC 2013;2013;13,0;23,0;1179,2;2,6;18,7;18,6;401,6;422,0;82,0;94,0;225,7;13,0;3;2;2,8;0,95;
90113-27-99_17;90113-27-99_17_IFC 2013;90113-27-99;Pinus taeda;17;IFC 2013;2013;14,0;24,0;1139,2;2,7;19,4;19,8;438,2;457,3;113,1;95,7;229,4;14,0;3;3;2,5;0,96;
90113-2-99_41;90113-2-99_41_IFC 2010;90113-2-99;Pinus taeda;41;IFC 2010;2010;11,5;21,0;1499,0;2,7;16,0;19,2;390,5;415,1;68,7;80,6;241,2;11,0;2;1;3,6;0,94;
90113-2-99_41;90113-2-99_41_IFC 2013;90113-2-99;Pinus taeda;41;IFC 2013;2013;13,0;22,3;1459,0;3,0;19,1;21,5;493,6;519,3;117,5;97,1;279,0;13,0;2;2;2,8;0,95;
90113-34-99_15;90113-34-99_15_IFC 2010;90113-34-99;Pinus taeda;15;IFC 2010;2010;11,5;21,2;1379,1;2,6;15,7;15,9;347,8;370,1;48,5;57,2;242,1;11,0;3;1;3,7;0,94;
90113-34-99_15;90113-34-99_15_IFC 2013;90113-34-99;Pinus taeda;15;IFC 2013;2013;13,0;22,1;1379,1;2,9;18,6;17,5;426,1;450,7;63,2;85,2;277,8;13,0;3;2;3,1;0,95;
90113-34-99_15;90113-34-99_15_IFC 2013;90113-34-99;Pinus taeda;15;IFC 2013;2013;14,0;23,0;1359,1;3,0;19,0;18,8;466,0;490,5;95,8;96,2;274,0;14,0;3;3;2,8;0,95;
90113-36-99_13;90113-36-99_13_IFC 2010;90113-36-99;Pinus taeda;13;IFC 2010;2010;11,5;22,8;1299,1;2,9;16,2;20,0;412,6;435,0;131,3;73,2;208,0;11,0;2;1;3,0;0,95;
90113-36-99_13;90113-36-99_13_IFC 2013;90113-36-99;Pinus taeda;13;IFC 2013;2013;13,0;23,7;1239,1;3,0;19,1;20,3;477,5;498,0;151,9;80,5;245,2;13,0;2;2;2,5;0,96;
90113-37-99_14;90113-37-99_14_IFC 2010;90113-37-99;Pinus taeda;14;IFC 2010;2010;11,5;20,7;1519,0;2,7;15,6;16,0;366,1;390,1;33,3;53,0;279,8;11,0;3;1;3,9;0,94;
90113-37-99_14;90113-37-99_14_IFC 2013;90113-37-99;Pinus taeda;14;IFC 2013;2013;13,0;21,3;1479,0;2,7;18,5;18,0;414,5;439,7;26,2;74,1;314,2;13,0;3;2;3,4;0,94;
90113-37-99_14;90113-37-99_14_IFC 2013;90113-37-99;Pinus taeda;14;IFC 2013;2013;14,0;22,0;1479,0;2,9;18,9;19,3;456,2;480,2;48,4;87,3;320,5;14,0;3;3;3,1;0,95;
90113-38-99_19;90113-38-99_19_IFC 2010;90113-38-99;Pinus taeda;19;IFC 2010;2010;11,5;21,1;1459,0;2,7;15,7;16,0;366,4;389,6;38,1;67,5;260,8;11,0;3;1;3,7;0,94;
90113-38-99_19;90113-38-99_19_IFC 2013;90113-38-99;Pinus taeda;19;IFC 2013;2013;13,0;22,0;1419,0;2,8;18,8;19,6;439,5;463,4;60,8;79,3;299,4;13,0;3;2;3,1;0,95;
90113-38-99_19;90113-38-99_19_IFC 2013;90113-38-99;Pinus taeda;19;IFC 2013;2013;14,0;22,0;1399,0;2,8;19,0;20,9;443,6;467,3;67,6;82,0;294,1;14,0;3;3;3,0;0,95;
90113-3-99_40;90113-3-99_40_IFC 2010;90113-3-99;Pinus taeda;40;IFC 2010;2010;11,5;19,9;1419,0;2,4;15,3;16,9;322,7;347,5;59,4;46,1;217,2;11,0;3;1;4,1;0,93;
90113-3-99_40;90113-3-99_40_IFC 2013;90113-3-99;Pinus taeda;40;IFC 2013;2013;13,0;21,6;1379,1;2,7;18,4;19,2;420,5;445,6;99,4;65,0;256,0;13,0;3;2;3,1;0,94;
90113-3-99_40;90113-3-99_40_IFC 2013;90113-3-99;Pinus taeda;40;IFC 2013;2013;14,0;21,7;1359,1;2,7;18,6;19,6;426,8;452,1;110,6;56,9;259,2;14,0;3;3;3,0;0,94;
90113-39-99_18;90113-39-99_18_IFC 2010;90113-39-99;Pinus taeda;18;IFC 2010;2010;11,5;21,0;1359,1;2,4;15,6;15,2;326,0;347,1;19,6;54,5;251,9;11,0;2;1;3,9;0,94;
90113-39-99_18;90113-39-99_18_IFC 2013;90113-39-99;Pinus taeda;18;IFC 2013;2013;13,0;21,4;1359,1;2,5;18,5;17,1;381,2;405,8;29,3;68,1;283,8;13,0;2;2;3,3;0,94;
90113-43-99_2;90113-43-99_2_IFC 2010;90113-43-99;Pinus taeda;2;IFC 2010;2010;11,5;23,5;1159,2;2,7;16,3;16,2;371,3;389,9;84,4;90,0;196,9;11,0;2;1;3,0;0,95;
90113-43-99_2;90113-43-99_2_IFC 2013;90113-43-99;Pinus taeda;2;IFC 2013;2013;13,0;23,9;1139,2;2,8;18,9;18,9;418,3;436,2;94,7;96,5;227,0;13,0;2;2;2,6;0,96;
90113-44-99_3;90113-44-99_3_IFC 2010;90113-44-99;Pinus taeda;3;IFC 2010;2010;11,5;20,5;1459,0;2,6;15,7;16,6;354,3;377,5;50,7;55,8;247,7;11,0;2;1;3,9;0,94;
90113-44-99_3;90113-44-99_3_IFC 2013;90113-44-99;Pinus taeda;3;IFC 2013;2013;14,0;21,4;1439,0;2,8;18,9;20,2;436,1;461,4;93,8;62,3;280,1;14,0;2;2;3,1;0,95;
90113-46-99_5;90113-46-99_5_IFC 2010;90113-46-99;Pinus taeda;5;IFC 2010;2010;11,5;21,1;1439,0;2,6;15,6;15,8;358,9;382,3;53,5;59,8;245,7;11,0;2;1;3,8;0,94;
90113-46-99_5;90113-46-99_5_IFC 2013;90113-46-99;Pinus taeda;5;IFC 2013;2013;13,0;21,2;1399,0;2,7;18,3;17,5;395,2;420,9;52,4;68,5;274,3;13,0;2;2;3,3;0,94;
90113-47-99_8;90113-47-99_8_IFC 2010;90113-47-99;Pinus taeda;8;IFC 2010;2010;11,5;22,6;1339,1;2,9;16,4;18,7;427,3;448,4;125,7;82,5;219,1;11,0;3;1;3,0;0,95;
90113-47-99_8;90113-47-99_8_IFC 2013;90113-47-99;Pinus taeda;8;IFC 2013;2013;13,0;24,0;1239,1;3,0;19,3;19,7;478,2;499,0;132,1;90,6;255,5;13,0;3;2;2,5;0,96;
90113-47-99_8;90113-47-99_8_IFC 2013;90113-47-99;Pinus taeda;8;IFC 2013;2013;14,0;25,0;1219,2;3,1;19,9;21,7;533,1;552,9;176,5;106,6;249,9;14,0;3;3;2,2;0,96;
90113-48-99_7;90113-48-99_7_IFC 2010;90113-48-99;Pinus taeda;7;IFC 2010;2010;11,5;24,2;1059,3;2,6;16,8;19,3;386,5;403,5;133,6;71,9;181,1;11,0;2;1;2,6;0,96;
90113-48-99_7;90113-48-99_7_IFC 2013;90113-48-99;Pinus taeda;7;IFC 2013;2013;14,0;25,4;1059,3;2,9;19,7;20,9;476,4;495,0;189,5;90,2;196,6;14,0;2;2;2,1;0,96;
90113-4-99_34;90113-4-99_34_IFC 2013;90113-4-99;Pinus taeda;34;IFC 2013;2013;13,0;23,9;1099,2;2,6;19,3;20,4;439,3;457,8;157,6;75,2;206,5;13,0;2;1;2,4;0,96;
90113-4-99_34;90113-4-99_34_IFC 2013;90113-4-99;Pinus taeda;34;IFC 2013;2013;14,0;24,7;1079,3;2,8;20,0;22,4;478,7;498,1;178,5;91,9;208,3;14,0;2;2;2,2;0,96;
90113-49-99_6;90113-49-99_6_IFC 2010;90113-49-99;Pinus taeda;6;IFC 2010;2010;11,5;22,6;1259,1;2,8;16,3;18,8;404,5;424,4;120,2;88,4;195,9;11,0;2;1;3,0;0,95;
90113-49-99_6;90113-49-99_6_IFC 2013;90113-49-99;Pinus taeda;6;IFC 2013;2013;13,0;24,2;1159,2;2,8;19,3;19,9;466,5;487,3;148,4;98,5;219,6;13,0;2;2;2,4;0,96;
90113-52-99_10;90113-52-99_10_IFC 2010;90113-52-99;Pinus taeda;10;IFC 2010;2010;11,5;21,3;1419,0;2,7;15,8;17,6;367,2;389,7;51,3;73,4;242,5;11,0;3;1;3,6;0,94;
90113-52-99_10;90113-52-99_10_IFC 2013;90113-52-99;Pinus taeda;10;IFC 2013;2013;13,0;22,1;1399,0;2,9;18,7;19,2;437,7;461,5;75,3;92,5;269,9;13,0;3;2;3,0;0,95;
90113-52-99_10;90113-52-99_10_IFC 2013;90113-52-99;Pinus taeda;10;IFC 2013;2013;14,0;22,5;1379,1;2,9;19,1;21,9;466,7;489,5;99,4;102,1;265,2;14,0;3;3;2,8;0,95;
90113-53-99_9;90113-53-99_9_IFC 2010;90113-53-99;Pinus taeda;9;IFC 2010;2010;11,5;22,8;1479,0;3,2;16,6;19,3;467,1;490,1;105,4;96,6;265,0;11,0;2;1;3,0;0,95;
90113-53-99_9;90113-53-99_9_IFC 2013;90113-53-99;Pinus taeda;9;IFC 2013;2013;13,0;22,9;1439,0;3,2;19,3;20,7;502,4;527,7;98,6;110,4;293,4;13,0;2;2;2,7;0,95;
90113-55-99_11;90113-55-99_11_IFC 2010;90113-55-99;Pinus taeda;11;IFC 2010;2010;11,5;21,8;1279,1;2,5;15,8;15,8;345,1;364,6;40,9;72,8;231,5;11,0;2;1;3,5;0,95;
90113-55-99_11;90113-55-99_11_IFC 2013;90113-55-99;Pinus taeda;11;IFC 2013;2013;13,0;22,3;1239,1;2,6;18,6;17,4;394,6;415,9;61,0;78,1;255,5;13,0;2;2;3,0;0,95;
90113-55-99_12;90113-55-99_12_IFC 2010;90113-55-99;Pinus taeda;12;IFC 2010;2010;11,5;22,4;1538,9;3,2;16,2;17,4;447,7;471,8;65,5;105,9;276,3;11,0;2;1;3,3;0,95;
90113-55-99_12;90113-55-99_12_IFC 2013;90113-55-99;Pinus taeda;12;IFC 2013;2013;13,0;22,7;1519,0;3,2;19,0;19,4;508,6;533,5;76,4;109,1;323,1;13,0;2;2;2,8;0,95;
90113-5-99_31;90113-5-99_31_IFC 2013;90113-5-99;Pinus taeda;31;IFC 2013;2013;13,0;22,4;1419,0;2,9;18,7;18,9;455,0;480,7;60,9;111,0;283,1;13,0;2;1;3,0;0,95;
90113-5-99_31;90113-5-99_31_IFC 2013;90113-5-99;Pinus taeda;31;IFC 2013;2013;14,0;23,1;1399,0;3,1;19,3;21,8;499,4;524,5;93,0;123,7;282,8;14,0;2;2;2,7;0,95;
90113-5-99_32;90113-5-99_32_IFC 2010;90113-5-99;Pinus taeda;32;IFC 2010;2010;11,5;20,6;1299,1;2,3;15,7;17,0;306,2;328,0;33,4;49,2;223,7;11,0;2;1;4,0;0,93;
90113-5-99_32;90113-5-99_32_IFC 2013;90113-5-99;Pinus taeda;32;IFC 2013;2013;14,0;22,3;1279,1;2,7;19,3;22,0;424,9;445,9;83,0;82,8;259,1;14,0;2;2;2,9;0,95;
90113-6-99_30;90113-6-99_30_IFC 2010;90113-6-99;Pinus taeda;30;IFC 2010;2010;11,5;21,9;1479,0;2,9;16,1;17,4;408,5;432,0;45,1;84,5;278,9;11,0;3;1;3,4;0,95;
90113-6-99_30;90113-6-99_30_IFC 2013;90113-6-99;Pinus taeda;30;IFC 2013;2013;13,0;22,5;1439,0;3,0;18,8;17,8;463,1;488,8;63,2;97,8;302,0;13,0;3;2;2,9;0,95;
90113-6-99_30;90113-6-99_30_IFC 2013;90113-6-99;Pinus taeda;30;IFC 2013;2013;14,0;23,8;1419,0;3,3;19,4;19,8;529,3;553,0;113,4;107,9;308,0;14,0;3;3;2,6;0,96;
90113-7-99_29;90113-7-99_29_IFC 2013;90113-7-99;Pinus taeda;29;IFC 2013;2013;13,0;23,5;1259,1;2,9;19,0;19,1;457,9;479,3;110,6;96,7;250,6;13,0;2;1;2,6;0,96;
90113-7-99_29;90113-7-99_29_IFC 2013;90113-7-99;Pinus taeda;29;IFC 2013;2013;14,0;24,6;1219,2;3,0;19,6;21,1;509,7;530,1;164,2;103,1;242,4;14,0;2;2;2,3;0,96;
90113-8-99_27;90113-8-99_27_IFC 2010;90113-8-99;Pinus taeda;27;IFC 2010;2010;11,5;22,0;1439,0;2,9;16,2;18,3;418,3;442,6;88,7;87,9;241,7;11,0;3;1;3,3;0,95;
90113-8-99_27;90113-8-99_27_IFC 2013;90113-8-99;Pinus taeda;27;IFC 2013;2013;13,0;22,6;1379,1;2,9;19,0;19,5;467,5;491,2;94,3;92,7;280,5;13,0;3;2;2,8;0,95;
90113-8-99_27;90113-8-99_27_IFC 2013;90113-8-99;Pinus taeda;27;IFC 2013;2013;14,0;23,5;1359,1;3,1;19,6;22,0;517,4;540,8;137,9;112,7;266,9;14,0;3;3;2,5;0,96;
90113-9-99_26;90113-9-99_26_IFC 2010;90113-9-99;Pinus taeda;26;IFC 2010;2010;11,5;23,2;1379,1;3,0;16,8;20,4;454,0;475,8;102,6;101,6;249,8;11,0;3;1;2,9;0,95;
90113-9-99_26;90113-9-99_26_IFC 2013;90113-9-99;Pinus taeda;26;IFC 2013;2013;13,0;23,9;1339,1;3,2;19,5;21,8;522,2;543,6;147,5;99,3;275,4;13,0;3;2;2,5;0,96;
90113-9-99_26;90113-9-99_26_IFC 2013;90113-9-99;Pinus taeda;26;IFC 2013;2013;14,0;24,6;1319,1;3,3;19,9;23,4;558,8;581,4;175,5;111,2;272,1;14,0;3;3;2,3;0,96;
90115-10-92_9;90115-10-92_9_IFC 2012;90115-10-92;Pinus taeda;9;IFC 2012;2012;13,1;23,8;1279,1;3,0;19,6;19,5;490,9;511,6;117,1;112,6;261,2;13,0;2;1;2,5;0,96;
90115-10-92_9;90115-10-92_9_IPC 2013;90115-10-92;Pinus taeda;9;IPC 2013;2013;14,1;23,9;1259,1;3,0;19,5;20,7;492,8;512,5;131,2;104,3;257,4;14,0;2;2;2,5;0,96;
90115-11-92_10;90115-11-92_10_IFC 2012;90115-11-92;Pinus taeda;10;IFC 2012;2012;13,1;22,5;1399,0;3,0;19,2;19,3;482,0;506,1;116,1;88,9;277,0;13,0;2;1;2,8;0,95;
90115-11-92_10;90115-11-92_10_IPC 2013;90115-11-92;Pinus taeda;10;IPC 2013;2013;14,1;23,1;1379,1;3,2;19,0;19,8;491,7;516,0;137,9;89,6;264,2;14,0;2;2;2,7;0,95;
90115-15-92_13;90115-15-92_13_IFC 2012;90115-15-92;Pinus taeda;13;IFC 2012;2012;13,1;22,6;1454,8;3,1;19,6;21,1;496,0;521,7;76,6;97,4;322,0;13,0;2;1;2,8;0,95;
90115-15-92_13;90115-15-92_13_IPC 2013;90115-15-92;Pinus taeda;13;IPC 2013;2013;14,0;22,9;1454,8;3,2;19,5;22,3;512,4;537,1;102,5;98,0;312,0;14,0;2;2;2,7;0,95;
90115-1-92_1;90115-1-92_1_IFC 2012;90115-1-92;Pinus taeda;1;IFC 2012;2012;13,1;25,5;1019,3;2,7;20,0;20,6;459,2;474,9;158,4;81,7;219,1;13,0;2;1;2,1;0,97;
90115-1-92_1;90115-1-92_1_IPC 2013;90115-1-92;Pinus taeda;1;IPC 2013;2013;14,1;26,5;959,3;2,9;20,2;21,9;479,5;494,8;203,3;74,4;201,8;14,0;2;2;1,9;0,97;
90115-26-92_18;90115-26-92_18_IFC 2012;90115-26-92;Pinus taeda;18;IFC 2012;2012;13,1;23,7;1202,7;3,0;19,6;21,0;458,2;479,0;101,9;113,5;242,8;13,0;2;1;2,5;0,96;
90115-26-92_18;90115-26-92_18_IPC 2013;90115-26-92;Pinus taeda;18;IPC 2013;2013;14,1;24,1;1202,7;3,1;19,8;21,5;476,8;497,8;107,9;127,4;241,4;14,0;2;2;2,4;0,96;
90115-30-92_21;90115-30-92_21_IFC 2012;90115-30-92;Pinus taeda;21;IFC 2012;2012;13,1;23,8;1086,3;2,7;19,2;20,2;415,7;435,4;125,0;90,7;200,1;13,0;2;1;2,5;0,95;
90115-30-92_21;90115-30-92_21_IPC 2013;90115-30-92;Pinus taeda;21;IPC 2013;2013;14,1;24,6;1047,5;2,8;19,5;21,2;438,1;456,5;139,6;109,5;189,0;14,0;2;2;2,3;0,96;
90115-31-92_20;90115-31-92_20_IFC 2012;90115-31-92;Pinus taeda;20;IFC 2012;2012;13,1;22,7;1259,1;2,8;18,8;18,6;432,6;454,8;101,1;95,6;236,0;13,0;2;1;2,8;0,95;
90115-31-92_20;90115-31-92_20_IPC 2013;90115-31-92;Pinus taeda;20;IPC 2013;2013;14,1;23,3;1199,2;2,8;19,0;20,2;437,5;459,2;126,5;92,7;218,3;14,0;2;2;2,6;0,95;
90115-35-92_24;90115-35-92_24_IFC 2012;90115-35-92;Pinus taeda;24;IFC 2012;2012;13,1;22,2;1339,1;2,9;19,2;20,9;456,0;480,4;99,2;97,8;259,0;13,0;2;1;2,8;0,95;
90115-35-92_24;90115-35-92_24_IPC 2013;90115-35-92;Pinus taeda;24;IPC 2013;2013;14,1;23,1;1299,1;2,9;19,4;21,5;471,6;493,5;123,7;96,2;251,7;14,0;2;2;2,6;0,96;
90115-36-92_25;90115-36-92_25_IFC 2012;90115-36-92;Pinus taeda;25;IFC 2012;2012;13,1;23,9;1219,2;3,0;19,7;21,5;479,5;501,0;144,6;96,6;238,3;13,0;2;1;2,4;0,96;
90115-36-92_25;90115-36-92_25_IPC 2013;90115-36-92;Pinus taeda;25;IPC 2013;2013;14,1;24,2;1199,2;3,0;19,6;21,6;484,6;505,5;154,5;101,6;228,5;14,0;2;2;2,4;0,96;
90115-37-92_26;90115-37-92_26_IFC 2012;90115-37-92;Pinus taeda;26;IFC 2012;2012;13,1;23,0;1260,9;2,8;19,4;20,0;445,0;466,9;73,2;115,7;256,1;13,0;2;1;2,7;0,95;
90115-37-92_26;90115-37-92_26_IPC 2013;90115-37-92;Pinus taeda;26;IPC 2013;2013;14,1;23,5;1222,1;2,8;19,3;20,5;448,4;470,0;96,6;99,1;252,8;14,0;2;2;2,6;0,95;
90115-38-01_1;90115-38-01_1_IFC 2010;90115-38-01;Pinus taeda;1;IFC 2010;2010;9,5;21,5;1299,1;2,6;14,5;15,0;300,5;322,5;26,1;63,8;210,6;10,0;2;1;4,0;0,93;
90115-38-01_1;90115-38-01_1_IFC 2013;90115-38-01;Pinus taeda;1;IFC 2013;2013;12,1;23,2;1279,1;2,9;17,5;17,4;410,9;432,0;88,7;73,0;249,2;12,0;2;2;3,0;0,95;
90115-39-01_2;90115-39-01_2_IFC 2010;90115-39-01;Pinus taeda;2;IFC 2010;2010;9,5;21,4;1459,0;2,8;14,6;15,8;360,9;385,0;63,6;69,4;227,9;10,0;2;1;3,8;0,94;
90115-39-01_2;90115-39-01_2_IFC 2013;90115-39-01;Pinus taeda;2;IFC 2013;2013;12,1;22,1;1459,0;3,0;17,4;18,7;427,3;453,0;83,0;73,3;271,0;12,0;2;2;3,2;0,94;
90115-40-01_4;90115-40-01_4_IFC 2010;90115-40-01;Pinus taeda;4;IFC 2010;2010;9,5;20,7;1459,0;2,7;14,3;15,0;324,7;351,1;40,1;75,4;209,3;10,0;2;1;4,2;0,93;
90115-40-01_4;90115-40-01_4_IFC 2013;90115-40-01;Pinus taeda;4;IFC 2013;2013;12,1;22,3;1439,0;2,9;17,5;18,0;437,1;460,7;73,6;96,0;267,4;12,0;2;2;3,1;0,95;
90115-42-01_8;90115-42-01_8_IFC 2010;90115-42-01;Pinus taeda;8;IFC 2010;2010;9,5;20,2;1459,0;2,5;14,2;14,9;301,4;326,5;13,1;67,5;220,8;10,0;3;1;4,5;0,92;
90115-42-01_8;90115-42-01_8_IFC 2013;90115-42-01;Pinus taeda;8;IFC 2013;2013;11,1;20,7;1459,0;2,6;17,1;17,1;363,7;389,0;18,6;81,7;263,4;11,0;3;2;3,8;0,93;
90115-42-01_8;90115-42-01_8_IFC 2013;90115-42-01;Pinus taeda;8;IFC 2013;2013;12,0;21,3;1419,0;2,7;17,2;17,2;382,0;407,7;34,7;89,4;258,0;12,0;3;3;3,5;0,94;
90115-44-01_9;90115-44-01_9_IFC 2010;90115-44-01;Pinus taeda;9;IFC 2010;2010;9,5;21,8;1299,1;2,5;14,6;16,1;332,0;353,9;70,1;55,5;206,4;10,0;3;1;3,7;0,94;
90115-44-01_9;90115-44-01_9_IFC 2013;90115-44-01;Pinus taeda;9;IFC 2013;2013;11,1;22,1;1299,1;2,6;17,4;18,3;385,2;407,1;75,2;72,3;237,7;11,0;3;2;3,2;0,95;
90115-44-01_9;90115-44-01_9_IFC 2013;90115-44-01;Pinus taeda;9;IFC 2013;2013;12,0;22,7;1259,1;2,8;17,6;18,4;400,4;422,3;98,9;70,0;231,5;12,0;3;3;3,0;0,95;
90115-45-01_11;90115-45-01_11_IFC 2010;90115-45-01;Pinus taeda;11;IFC 2010;2010;9,5;21,9;1399,0;2,9;14,8;17,0;369,9;394,1;73,5;84,7;211,7;10,0;3;1;3,6;0,94;
90115-45-01_11;90115-45-01_11_IFC 2013;90115-45-01;Pinus taeda;11;IFC 2013;2013;11,1;22,4;1399,0;2,9;17,6;18,5;428,3;450,5;84,8;79,1;264,3;11,0;3;2;3,1;0,95;
90115-45-01_11;90115-45-01_11_IFC 2013;90115-45-01;Pinus taeda;11;IFC 2013;2013;12,1;23,0;1339,1;3,1;17,9;20,6;449,5;471,9;115,1;81,4;253,0;12,0;3;3;2,8;0,95;
90115-46-01_12;90115-46-01_12_IFC 2010;90115-46-01;Pinus taeda;12;IFC 2010;2010;9,5;21,9;1459,0;2,9;14,8;16,7;383,1;406,6;68,0;95,3;219,8;10,0;3;1;3,6;0,94;
90115-46-01_12;90115-46-01_12_IFC 2013;90115-46-01;Pinus taeda;12;IFC 2013;2013;11,1;22,4;1439,0;3,0;17,7;19,3;446,9;470,9;93,7;90,1;263,1;11,0;3;2;3,1;0,95;
90115-46-01_12;90115-46-01_12_IFC 2013;90115-46-01;Pinus taeda;12;IFC 2013;2013;12,1;23,5;1299,1;3,2;18,0;19,6;458,6;480,4;123,0;90,3;245,3;12,0;3;3;2,7;0,95;
90115-49-01_6;90115-49-01_6_IFC 2010;90115-49-01;Pinus taeda;6;IFC 2010;2010;9,5;22,5;1199,2;2,6;14,9;16,1;340,4;359,3;95,6;67,5;177,2;10,0;3;1;3,3;0,95;
90115-49-01_6;90115-49-01_6_IFC 2013;90115-49-01;Pinus taeda;6;IFC 2013;2013;11,1;23,0;1199,2;2,7;17,7;18,5;395,1;415,9;108,1;83,4;203,7;11,0;3;2;2,9;0,95;
90115-49-01_6;90115-49-01_6_IFC 2013;90115-49-01;Pinus taeda;6;IFC 2013;2013;12,1;24,2;1099,2;2,8;18,2;20,7;413,4;430,8;137,5;74,3;201,6;12,0;3;3;2,6;0,96;
90115-50-01_5;90115-50-01_5_IFC 2010;90115-50-01;Pinus taeda;5;IFC 2010;2010;9,5;20,8;1399,0;2,6;14,5;16,0;320,7;344,8;49,1;70,9;200,6;10,0;2;1;4,1;0,93;
90115-50-01_5;90115-50-01_5_IFC 2013;90115-50-01;Pinus taeda;5;IFC 2013;2013;12,1;21,7;1359,1;2,7;17,5;19,1;391,7;415,9;69,1;80,8;241,9;12,0;2;2;3,3;0,94;
90115-51-01_3;90115-51-01_3_IFC 2010;90115-51-01;Pinus taeda;3;IFC 2010;2010;9,5;21,5;1239,1;2,4;14,5;15,5;307,8;328,1;52,6;63,7;191,5;10,0;2;1;3,8;0,94;
90115-51-01_3;90115-51-01_3_IFC 2013;90115-51-01;Pinus taeda;3;IFC 2013;2013;11,1;22,4;1219,2;2,5;17,5;18,3;374,5;396,0;76,6;79,3;218,7;11,0;2;2;3,1;0,95;
90115-6-92_6;90115-6-92_6_IFC 2012;90115-6-92;Pinus taeda;6;IFC 2012;2012;13,1;22,5;1479,0;3,1;19,3;20,4;499,8;526,2;90,2;94,8;314,8;13,0;2;1;2,8;0,95;
90115-6-92_6;90115-6-92_6_IPC 2013;90115-6-92;Pinus taeda;6;IPC 2013;2013;14,1;23,5;1399,0;3,3;19,4;20,8;508,5;530,9;104,1;100,5;304,0;14,0;2;2;2,6;0,96;
90115-7-92_7;90115-7-92_7_IFC 2012;90115-7-92;Pinus taeda;7;IFC 2012;2012;13,1;21,7;1250,4;2,7;18,7;18,4;386,3;407,8;77,6;60,5;248,2;13,0;2;1;3,1;0,95;
90115-7-92_7;90115-7-92_7_IPC 2013;90115-7-92;Pinus taeda;7;IPC 2013;2013;14,1;22,3;1250,4;2,8;18,7;19,3;408,9;430,6;96,2;65,6;247,0;14,0;2;2;2,9;0,95;
90117-1-01_1;90117-1-01_1_IFC 2010;90117-1-01;Pinus taeda;1;IFC 2010;2010;9,5;21,1;1299,1;2,4;15,3;16,4;311,7;334,7;39,7;72,4;199,6;10,0;3;1;3,9;0,93;
90117-1-01_1;90117-1-01_1_IFC 2013;90117-1-01;Pinus taeda;1;IFC 2013;2013;11,0;22,0;1259,1;2,6;18,1;16,8;381,8;402,5;51,4;77,1;253,3;11,0;3;2;3,1;0,95;
90117-1-01_1;90117-1-01_1_IFC 2013;90117-1-01;Pinus taeda;1;IFC 2013;2013;12,0;22,6;1239,1;2,7;18,6;19,9;410,1;430,7;80,4;87,6;242,1;12,0;3;3;2,9;0,95;
90117-11-01_14;90117-11-01_14_IFC 2010;90117-11-01;Pinus taeda;14;IFC 2010;2010;9,5;19,8;1558,9;2,5;15,2;16,6;324,9;351,3;29,2;49,3;246,3;10,0;2;1;4,4;0,92;
90117-11-01_14;90117-11-01_14_IFC 2013;90117-11-01;Pinus taeda;14;IFC 2013;2013;11,1;20,2;1519,0;2,6;17,8;18,3;378,1;406,2;29,8;53,8;294,4;11,0;2;2;3,7;0,93;
90117-13-01_15;90117-13-01_15_IFC 2013;90117-13-01;Pinus taeda;15;IFC 2013;2013;11,0;22,4;1319,1;2,7;18,5;19,7;432,1;455,5;94,5;83,1;254,5;11,0;2;1;2,9;0,95;
90117-13-01_15;90117-13-01_15_IFC 2013;90117-13-01;Pinus taeda;15;IFC 2013;2013;12,0;23,0;1279,1;2,8;19,2;22,7;468,8;490,5;128,4;89,5;250,8;12,0;2;2;2,6;0,96;
90117-14-01_31;90117-14-01_31_IFC 2010;90117-14-01;Pinus taeda;31;IFC 2010;2010;9,5;20,4;1598,9;2,8;15,3;16,5;362,5;389,5;35,1;68,3;259,2;10,0;3;1;4,1;0,93;
90117-14-01_31;90117-14-01_31_IFC 2013;90117-14-01;Pinus taeda;31;IFC 2013;2013;11,0;21,0;1558,9;2,8;18,1;17,8;432,2;459,4;41,1;84,4;306,7;11,0;3;2;3,4;0,94;
90117-14-01_31;90117-14-01_31_IFC 2013;90117-14-01;Pinus taeda;31;IFC 2013;2013;12,0;21,9;1538,9;3,1;18,6;20,2;485,4;512,5;74,9;104,0;306,5;12,0;3;3;3,0;0,95;
90117-15-01_33;90117-15-01_33_IFC 2010;90117-15-01;Pinus taeda;33;IFC 2010;2010;9,5;21,1;1379,1;2,6;15,4;17,0;335,9;359,9;51,7;73,0;211,2;10,0;2;1;3,8;0,93;
90117-15-01_33;90117-15-01_33_IFC 2013;90117-15-01;Pinus taeda;33;IFC 2013;2013;11,0;21,7;1339,1;2,7;18,3;18,8;411,5;434,5;72,0;87,6;252,0;11,0;2;2;3,1;0,95;
90117-16-01_34;90117-16-01_34_IFC 2010;90117-16-01;Pinus taeda;34;IFC 2010;2010;9,5;21,3;1439,0;2,9;15,6;17,5;383,6;408,2;74,7;88,7;220,2;10,0;3;1;3,5;0,94;
